ticker,fundamentals_score,trading_signal,confidence,sector,industry,market_cap,current_price,return_on_equity,return_on_assets,return_on_invested_capital,net_profit_margin,debt_to_equity,current_ratio,revenue_growth,earnings_growth,fcf_yield,earnings_quality,pe_ratio,pb_ratio,beta,individual_scores,data_completeness,success
NTLA,40.6,SELL,LOW,Healthcare,Biotechnology,1408210944.0,13.595,-57.918000000000006,-30.115997999999998,-46.33440000000001,0.0,0.15289999999999998,4.897,-42.5,15.0,-10.664657922158572,1.0,20.0,1.8047259,2.213,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MRNA,40.6,SELL,LOW,Healthcare,Biotechnology,1000000000.0,34.15,-29.341,-15.837000000000002,-23.472800000000003,-105.666,0.07400999999999999,4.218,-35.3,15.0,-319.7499904,1.0,20.0,1.3129566,1.847,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TLRY,40.6,SELL,LOW,Healthcare,Drug Manufacturers - Specialty & Generic,708122240.0,0.6885,-30.73,-1.627,-24.584000000000003,-114.399,0.12727,2.618,-1.4000000000000001,15.0,3.7244100679566285,1.0,20.0,0.24562968,1.904,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BLNK,40.6,SELL,LOW,Industrials,Engineering & Construction,115043040.0,1.12,-100.999,-13.87,-80.7992,-184.367,0.10074,2.146,-44.800000000000004,15.0,-11.191789611957404,1.0,20.0,1.1211212,3.227,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SNAP,40.2,SELL,LOW,Communication Services,Internet Content & Information,1000000000.0,9.77,-23.965,-5.4719999999999995,-19.172,-9.6269995,1.8218299999999998,4.3,14.099999999999998,15.0,41.5823616,1.0,20.0,7.131387,0.592,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TTWO,40.2,SELL,LOW,Communication Services,Electronic Gaming & Multimedia,1000000000.0,224.75,-114.76101000000001,-2.636,-91.80880800000001,-79.503,1.92071,0.779,13.100000000000001,15.0,115.0724992,1.0,20.0,18.619003,1.035,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
LYFT,40.2,SELL,LOW,Technology,Software - Application,6015094784.0,14.3,8.558,-0.9209999999999999,6.8464,0.955,1.46642,0.767,13.5,15.0,14.003752862558382,17.241394789579157,95.33333,7.171515,2.208,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
FOLD,40.2,SELL,LOW,Healthcare,Biotechnology,1866061952.0,6.06,-18.117,3.952,-14.4936,-5.408,2.29113,3.341,13.4,15.0,1.568805149723132,1.0,20.0,9.63434,0.505,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TEAM,39.8,SELL,LOW,Technology,Software - Application,1000000000.0,203.0,-34.333999999999996,-1.928,-27.4672,-8.659001,0.89896,1.262,14.099999999999998,15.0,175.854208,1.0,20.0,39.023453,0.949,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 60, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TSLA,39.8,SELL,LOW,Consumer Cyclical,Auto Manufacturers,1000000000.0,316.06,8.177,2.911,6.5416,6.3439995,0.16823,2.037,-11.799999999999999,-17.5,133.96249600000002,1.0,188.13095,13.1796,2.398,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 60, 'operating_margin_score': 20, 'debt_to_equity_score': 100, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
RIVN,39.4,SELL,LOW,Consumer Cyclical,Auto Manufacturers,1000000000.0,14.01,-53.723997000000004,-15.445,-42.979197600000006,-76.828,0.78154,3.728,3.0,15.0,-140.437504,1.0,20.0,2.5805857,1.816,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ON,39.4,SELL,LOW,Technology,Semiconductors,1000000000.0,56.92,7.852,6.303,6.281600000000001,9.507,0.45383,4.949,-22.400000000000002,15.0,112.1924992,3.1718480377136458,39.527775,2.9621148,1.431,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
KHC,39.4,SELL,LOW,Consumer Defensive,Packaged Foods,1000000000.0,28.68,5.35,3.7520003,4.28,10.439,0.4355,1.307,-6.4,-10.6,230.56250880000002,1.5566854374282983,13.09589,0.69003683,0.219,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 60, 'operating_margin_score': 100, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
NOK,39.0,SELL,LOW,Technology,Communication Equipment,1000000000.0,4.33,4.472,2.589,3.5776000000000003,5.3000003,0.20693,1.459,1.7999999999999998,15.0,133.0,2.23982398239824,22.789474,1.1811239,0.59,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MSTR,39.0,SELL,LOW,Technology,Software - Application,1000000000.0,405.89,-29.677,-18.825,-23.741600000000002,0.0,0.24442,0.66,-3.5999999999999996,15.0,-466.72168960000005,1.0,20.0,3.3530219,3.714,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BB,39.0,SELL,LOW,Technology,Software - Infrastructure,2335798784.0,3.91,1.35,2.289,1.08,-6.694999999999999,0.32506,2.104,-1.4000000000000001,15.0,0.23760608311028217,1.3737373737373737,195.50002,3.2049181,1.124,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
ILMN,38.2,SELL,LOW,Healthcare,Diagnostics & Research,1000000000.0,109.3,-23.846,4.955,-19.076800000000002,-22.273001,1.10093,1.856,-3.3000000000000003,15.0,38.1,1.0,20.0,7.339019,1.362,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 80, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
DDOG,37.8,SELL,LOW,Technology,Software - Application,1000000000.0,149.84,6.476,0.368,5.1808000000000005,5.8480002,0.64364,2.737,24.6,-41.699999999999996,79.1019904,5.609862804460158,325.7391,17.719961,1.026,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 80, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
INTC,37.4,SELL,LOW,Technology,Semiconductors,1000000000.0,20.7,-18.616,-1.1030001,-14.892800000000001,-38.636002000000005,0.47997,1.24,0.2,15.0,-881.8750464000001,1.0,20.0,0.9256361,1.145,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
FLWS,37.4,SELL,LOW,Consumer Cyclical,Specialty Retail,405535136.0,6.38,-42.077999999999996,-3.3210002000000003,-33.6624,-9.8809995,0.87886,1.552,-12.6,15.0,-11.007061050315501,1.0,20.0,1.2762552,1.482,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CGC,37.4,SELL,LOW,Healthcare,Drug Manufacturers - Specialty & Generic,243733120.0,1.14,-122.33000000000001,-3.6290000000000004,-97.86400000000002,-222.352,0.7150799999999999,3.12,-10.7,15.0,-40.54578384751322,1.0,20.0,0.43018866,2.124,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 60, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BMBL,37.0,SELL,LOW,Communication Services,Internet Content & Information,1228898176.0,8.22,-43.258,4.074,-34.6064,-54.063,0.46383,2.828,-7.7,-33.1,5.744780599300035,1.0,20.0,1.0414292,1.952,"{'return_on_equity_score': 20, 'return_on_assets_score': 40, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 80, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
SWKS,36.6,SELL,LOW,Technology,Semiconductors,1000000000.0,71.53,6.701,4.812,5.3608,10.4270004,0.20363,4.95,-8.9,-62.3,102.9425024,3.7274932492113564,27.941406,1.849563,1.167,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 60, 'debt_to_equity_score': 80, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 20, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TRIP,36.2,SELL,LOW,Consumer Cyclical,Travel Services,2104399360.0,17.82,7.221,2.776,5.776800000000001,2.884,1.9580099999999998,1.895,0.8,15.0,3.22538588873169,2.018867924528302,45.69231,3.9303043,1.286,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 40, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
APPS,36.2,SELL,LOW,Technology,Software - Application,589445248.0,5.46,-50.068999999999996,-3.5709999999999997,-40.0552,-18.776,2.71625,1.091,6.2,15.0,5.327466818427892,1.0,20.0,3.7603304,2.58,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 40, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
TDOC,35.8,SELL,LOW,Healthcare,Health Information Services,1438567040.0,8.2,-54.488,-3.0050002,-43.5904,-39.657003,1.11194,1.682,-2.6,15.0,16.89454639527957,1.0,20.0,1.0074948,1.849,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
MCHP,35.8,SELL,LOW,Technology,Semiconductors,1000000000.0,69.21,-0.006999999999999999,1.502,-0.0056,-0.011000000000000001,0.81675,2.59,-26.8,15.0,105.5487488,1.0,20.0,5.2675242,1.506,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
U,35.8,SELL,LOW,Technology,Software - Application,1000000000.0,32.77,-13.175999999999998,-3.6630000000000003,-10.540799999999999,-25.208000000000002,0.6825199999999999,2.738,-5.5,15.0,51.707024000000004,1.0,20.0,4.27249,2.296,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 40, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
CHPT,34.2,SELL,LOW,Consumer Cyclical,Specialty Retail,285222848.0,0.6106,-132.34801000000002,-14.743999999999998,-105.87840800000002,-64.361,2.7576,1.821,-8.799999999999999,15.0,-3.656220065511722,1.0,20.0,2.3758755,2.227,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
BIGC,34.2,SELL,LOW,Technology,Software - Application,414108224.0,5.17,-64.594,-3.2489999999999997,-51.6752,-6.267,4.38051,2.343,2.5,15.0,11.31452438867768,1.0,20.0,10.79332,1.157,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
OPEN,34.2,SELL,LOW,Real Estate,Real Estate Services,1851985152.0,2.54,-47.667998,-4.958,-38.1343984,-7.180000000000001,3.91628,2.993,-2.4,15.0,-20.963990104387186,1.0,20.0,2.863585,2.681,"{'return_on_equity_score': 20, 'return_on_assets_score': 20, 'return_on_invested_capital_score': 20, 'net_profit_margin_score': 20, 'operating_margin_score': 20, 'debt_to_equity_score': 20, 'current_ratio_score': 20, 'quick_ratio_score': 20, 'interest_coverage_score': 60, 'debt_to_assets_score': 100, 'revenue_growth_score': 20, 'earnings_growth_score': 80, 'asset_turnover_score': 20, 'working_capital_turnover_score': 40}",100.0,True
